date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:20:12	74268/74268	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:09%20GMT	https://saintnicholashospital.com/tag/anti-hypertensive-drug/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/anti-hypertensive-drug/index.html	(from https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/)
00:20:12	74106/74106	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:09%20GMT	https://saintnicholashospital.com/tag/avoid-smoking/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/avoid-smoking/index.html	(from https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/)
00:20:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jul%202023%2023:20:09%20GMT	https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/saintnicholashospital.com/privacy-policy/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/2019/05/17/why-is-hypertension-important/saintnicholashospital.com/privacy-policy/index.html	(from https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/)
00:20:13	74250/74250	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:11%20GMT	https://saintnicholashospital.com/tag/blood-pressure-checks/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/blood-pressure-checks/index.html	(from https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/)
00:20:15	2956/2956	---MC-	200	added ('OK')	application/json	date:Tue,%2004%20Jul%202023%2023:20:12%20GMT	https://saintnicholashospital.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaintnicholashospital.com%2F2019%2F05%2F07%2Fopen-heart-surgery-at-st-nicholas-hospital%2F	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-json/oembed/1.0/embedcca1.json	(from https://saintnicholashospital.com/2019/05/07/open-heart-surgery-at-st-nicholas-hospital/)
00:20:15	73908/73908	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:12%20GMT	https://saintnicholashospital.com/tag/bp/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/bp/index.html	(from https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/)
00:20:15	74160/74160	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:12%20GMT	https://saintnicholashospital.com/tag/bp-complications/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/bp-complications/index.html	(from https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/)
00:20:15	74286/74286	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:13%20GMT	https://saintnicholashospital.com/tag/cardiovascular-diseases/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/cardiovascular-diseases/index.html	(from https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/)
00:20:16	74142/74142	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:14%20GMT	https://saintnicholashospital.com/tag/cause-of-stroke/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/cause-of-stroke/index.html	(from https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/)
00:20:17	74286/74286	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:14%20GMT	https://saintnicholashospital.com/tag/cause-of-kidney-disease/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/cause-of-kidney-disease/index.html	(from https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/)
00:20:18	74142/74142	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:15%20GMT	https://saintnicholashospital.com/tag/chronic-disease/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/chronic-disease/index.html	(from https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/)
00:20:18	3056/3056	---MC-	200	added ('OK')	text/xml	date:Tue,%2004%20Jul%202023%2023:20:15%20GMT	https://saintnicholashospital.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaintnicholashospital.com%2F2019%2F05%2F07%2Fopen-heart-surgery-at-st-nicholas-hospital%2F&format=xml	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-json/oembed/1.0/embeddefc	(from https://saintnicholashospital.com/2019/05/07/open-heart-surgery-at-st-nicholas-hospital/)
00:20:19	74142/74142	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:16%20GMT	https://saintnicholashospital.com/tag/chronic-illness/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/chronic-illness/index.html	(from https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/)
00:20:19	74088/74088	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:16%20GMT	https://saintnicholashospital.com/tag/heart-attack/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/heart-attack/index.html	(from https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/)
00:20:20	79704/79704	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:18%20GMT	https://saintnicholashospital.com/tag/heart-failure/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/heart-failure/index.html	(from https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/)
00:20:20	74214/74214	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:18%20GMT	https://saintnicholashospital.com/tag/high-blood-pressure/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/high-blood-pressure/index.html	(from https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/)
00:20:21	74088/74088	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:19%20GMT	https://saintnicholashospital.com/tag/hypertension/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/hypertension/index.html	(from https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/)
00:20:21	73998/73998	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:19%20GMT	https://saintnicholashospital.com/tag/high-bp/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/high-bp/index.html	(from https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/)
00:20:23	8436/8436	---MC-	200	added ('OK')	application/json	date:Tue,%2004%20Jul%202023%2023:20:19%20GMT	https://saintnicholashospital.com/wp-json/wp/v2/categories/30	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-json/wp/v2/categories/30.json	(from https://saintnicholashospital.com/category/services/)
00:20:23	74430/74430	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:20%20GMT	https://saintnicholashospital.com/tag/hypertension-and-kidney-failure/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/hypertension-and-kidney-failure/index.html	(from https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/)
00:20:25	74322/74322	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:21%20GMT	https://saintnicholashospital.com/tag/importance-of-weight-loss/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/importance-of-weight-loss/index.html	(from https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/)
00:20:25	74286/74286	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:21%20GMT	https://saintnicholashospital.com/tag/hypertension-prevention/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/hypertension-prevention/index.html	(from https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/)
00:20:26	74178/74178	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:23%20GMT	https://saintnicholashospital.com/tag/know-your-numbers/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/know-your-numbers/index.html	(from https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/)
00:20:26	74286/74286	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:23%20GMT	https://saintnicholashospital.com/tag/is-hypertension-curable/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/is-hypertension-curable/index.html	(from https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/)
00:20:27	74196/74196	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:24%20GMT	https://saintnicholashospital.com/tag/low-blood-pressure/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/low-blood-pressure/index.html	(from https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/)
00:20:27	74250/74250	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:24%20GMT	https://saintnicholashospital.com/tag/normal-blood-pressure/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/normal-blood-pressure/index.html	(from https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/)
00:20:28	73998/73998	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:26%20GMT	https://saintnicholashospital.com/tag/obesity/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/obesity/index.html	(from https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/)
00:20:28	74340/74340	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:26%20GMT	https://saintnicholashospital.com/tag/preventive-health-measures/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/preventive-health-measures/index.html	(from https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/)
00:20:28	82/82	---MC-	404	error ('Not%20Found')	application/json	date:Tue,%2004%20Jul%202023%2023:20:26%20GMT	https://saintnicholashospital.com/wp-json/wp/v2/users/3	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-json/wp/v2/users/3	(from https://saintnicholashospital.com/author/jaddams/)
00:20:30	74088/74088	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:26%20GMT	https://saintnicholashospital.com/tag/risk-factors/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/risk-factors/index.html	(from https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/)
00:20:31	76639/76639	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:28%20GMT	https://saintnicholashospital.com/tag/weight-loss/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/weight-loss/index.html	(from https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/)
00:20:32	74286/74286	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:28%20GMT	https://saintnicholashospital.com/tag/stress-and-hypertension/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/stress-and-hypertension/index.html	(from https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/)
00:20:32	73980/73980	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:28%20GMT	https://saintnicholashospital.com/tag/stroke/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/stroke/index.html	(from https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/)
00:20:33	74016/74016	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:30%20GMT	https://saintnicholashospital.com/tag/wellness/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/wellness/index.html	(from https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/)
00:20:33	82/82	---MC-	404	error ('Not%20Found')	application/json	date:Tue,%2004%20Jul%202023%2023:20:31%20GMT	https://saintnicholashospital.com/wp-json/wp/v2/users/2	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-json/wp/v2/users/2	(from https://saintnicholashospital.com/author/snhcares/)
00:20:34	74268/74268	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:31%20GMT	https://saintnicholashospital.com/tag/world-hypertension-day/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/world-hypertension-day/index.html	(from https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/)
00:20:35	74232/74232	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:32%20GMT	https://saintnicholashospital.com/tag/what-is-hypertension/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/what-is-hypertension/index.html	(from https://saintnicholashospital.com/2019/05/17/why-is-hypertension-important/)
00:20:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jul%202023%2023:20:33%20GMT	https://saintnicholashospital.com/?p=4002	C:/My%20Web%20Sites/chops/saintnicholashospital.com/indexa5c8.html	(from https://saintnicholashospital.com/2019/05/07/open-heart-surgery-at-st-nicholas-hospital/)
00:20:35	1099/1099	---MC-	200	added ('OK')	application/rss+xml	etag:%2246b6640367420a2134a4efddbef84edb%22	https://saintnicholashospital.com/2019/05/07/open-heart-surgery-at-st-nicholas-hospital/feed/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/2019/05/07/open-heart-surgery-at-st-nicholas-hospital/feed/index.html	(from https://saintnicholashospital.com/2019/05/07/open-heart-surgery-at-st-nicholas-hospital/)
00:20:38	73509/73509	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:35%20GMT	https://saintnicholashospital.com/tag/cardiologist/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/cardiologist/index.html	(from https://saintnicholashospital.com/2019/05/07/open-heart-surgery-at-st-nicholas-hospital/)
00:20:39	73473/73473	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:35%20GMT	https://saintnicholashospital.com/tag/cardiology/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/cardiology/index.html	(from https://saintnicholashospital.com/2019/05/07/open-heart-surgery-at-st-nicholas-hospital/)
00:20:39	182726/182726	---M--	200	added ('OK')	image/jpeg	etag:%22aa7a4b39ae9a8483%22	https://i2.wp.com/saintnicholashospital.com/wp-content/uploads/2021/07/Isolation-center-in-Lagos-St.-Nicholas-Hospital-2.jpg?fit=1920%2C1080&ssl=1	C:/My%20Web%20Sites/chops/i2.wp.com/saintnicholashospital.com/wp-content/uploads/2021/07/Isolation-center-in-Lagos-St.-Nicholas-Hospital-249a2.jpg	(from https://saintnicholashospital.com/2021/07/19/st-nicholas-hospital-isolation-centre-in-lagos/)
00:20:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jul%202023%2023:20:35%20GMT	https://saintnicholashospital.com/2019/05/07/open-heart-surgery-at-st-nicholas-hospital/saintnicholashospital.com/privacy-policy/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/2019/05/07/open-heart-surgery-at-st-nicholas-hospital/saintnicholashospital.com/privacy-policy/index.html	(from https://saintnicholashospital.com/2019/05/07/open-heart-surgery-at-st-nicholas-hospital/)
00:20:40	73545/73545	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:38%20GMT	https://saintnicholashospital.com/tag/cardiothroacic/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/cardiothroacic/index.html	(from https://saintnicholashospital.com/2019/05/07/open-heart-surgery-at-st-nicholas-hospital/)
00:20:41	73383/73383	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:38%20GMT	https://saintnicholashospital.com/tag/heart/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/heart/index.html	(from https://saintnicholashospital.com/2019/05/07/open-heart-surgery-at-st-nicholas-hospital/)
00:20:41	21066/21066	---MC-	200	added ('OK')	application/json	date:Tue,%2004%20Jul%202023%2023:20:38%20GMT	https://saintnicholashospital.com/wp-json/wp/v2/posts/6860	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-json/wp/v2/posts/6860.json	(from https://saintnicholashospital.com/2021/07/19/st-nicholas-hospital-isolation-centre-in-lagos/)
00:20:42	73527/73527	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:40%20GMT	https://saintnicholashospital.com/tag/heart-disease/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/heart-disease/index.html	(from https://saintnicholashospital.com/2019/05/07/open-heart-surgery-at-st-nicholas-hospital/)
00:20:42	73473/73473	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:40%20GMT	https://saintnicholashospital.com/tag/open-heart/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/open-heart/index.html	(from https://saintnicholashospital.com/2019/05/07/open-heart-surgery-at-st-nicholas-hospital/)
00:20:44	2990/2990	---MC-	200	added ('OK')	application/json	date:Tue,%2004%20Jul%202023%2023:20:41%20GMT	https://saintnicholashospital.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaintnicholashospital.com%2F2021%2F07%2F19%2Fst-nicholas-hospital-isolation-centre-in-lagos%2F	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-json/oembed/1.0/embedc73a.json	(from https://saintnicholashospital.com/2021/07/19/st-nicholas-hospital-isolation-centre-in-lagos/)
00:20:44	73617/73617	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:41%20GMT	https://saintnicholashospital.com/tag/open-heart-surgery/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/tag/open-heart-surgery/index.html	(from https://saintnicholashospital.com/2019/05/07/open-heart-surgery-at-st-nicholas-hospital/)
00:20:44	18359/18359	---MC-	200	added ('OK')	application/rss+xml	etag:%2246b6640367420a2134a4efddbef84edb%22	https://saintnicholashospital.com/category/services/feed/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/category/services/feed/index.html	(from https://saintnicholashospital.com/category/services/)
00:20:45	58239/58239	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Jul%202023%2023:20:41%20GMT	https://saintnicholashospital.com/category/services/saintnicholashospital.com/privacy-policy/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/category/services/saintnicholashospital.com/privacy-policy/index.html	(from https://saintnicholashospital.com/category/services/)
00:20:46	18879/18879	---MC-	200	added ('OK')	application/rss+xml	etag:%2246b6640367420a2134a4efddbef84edb%22	https://saintnicholashospital.com/author/jaddams/feed/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/author/jaddams/feed/index.html	(from https://saintnicholashospital.com/author/jaddams/)
00:20:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jul%202023%2023:20:44%20GMT	https://saintnicholashospital.com/author/jaddams/saintnicholashospital.com/privacy-policy/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/author/jaddams/saintnicholashospital.com/privacy-policy/index.html	(from https://saintnicholashospital.com/author/jaddams/)
00:20:46	3090/3090	---MC-	200	added ('OK')	text/xml	date:Tue,%2004%20Jul%202023%2023:20:44%20GMT	https://saintnicholashospital.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaintnicholashospital.com%2F2021%2F07%2F19%2Fst-nicholas-hospital-isolation-centre-in-lagos%2F&format=xml	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-json/oembed/1.0/embeda408	(from https://saintnicholashospital.com/2021/07/19/st-nicholas-hospital-isolation-centre-in-lagos/)
00:20:46	82262/82262	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:44%20GMT	https://saintnicholashospital.com/author/jaddams/page/2/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/author/jaddams/page/2/index.html	(from https://saintnicholashospital.com/author/jaddams/)
00:20:47	74455/74455	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:20:45%20GMT	https://saintnicholashospital.com/timetable/event/neurosurgeon/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/timetable/event/neurosurgeon/index.html	(from https://saintnicholashospital.com/author/jaddams/)
00:20:47	34162/34162	---MC-	200	added ('OK')	application/rss+xml	etag:%2246b6640367420a2134a4efddbef84edb%22	https://saintnicholashospital.com/author/snhcares/feed/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/author/snhcares/feed/index.html	(from https://saintnicholashospital.com/author/snhcares/)
00:20:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jul%202023%2023:20:46%20GMT	https://saintnicholashospital.com/author/snhcares/saintnicholashospital.com/privacy-policy/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/author/snhcares/saintnicholashospital.com/privacy-policy/index.html	(from https://saintnicholashospital.com/author/snhcares/)
00:20:51	33184/33184	---M--	200	added ('OK')	image/jpeg	etag:%220f3b597f480ea2e2%22	https://i0.wp.com/saintnicholashospital.com/wp-content/uploads/2021/07/Isolation-center-in-Lagos-St.-Nicholas-Hospital.jpg?resize=569%2C319&ssl=1	C:/My%20Web%20Sites/chops/i0.wp.com/saintnicholashospital.com/wp-content/uploads/2021/07/Isolation-center-in-Lagos-St.-Nicholas-Hospital22d9.jpg	(from https://saintnicholashospital.com/2021/07/19/st-nicholas-hospital-isolation-centre-in-lagos/)
00:20:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jul%202023%2023:20:47%20GMT	https://saintnicholashospital.com/2021/07/19/st-nicholas-hospital-isolation-centre-in-lagos/saintnicholashospital.com/privacy-policy/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/2021/07/19/st-nicholas-hospital-isolation-centre-in-lagos/saintnicholashospital.com/privacy-policy/index.html	(from https://saintnicholashospital.com/2021/07/19/st-nicholas-hospital-isolation-centre-in-lagos/)
00:20:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jul%202023%2023:20:47%20GMT	https://saintnicholashospital.com/?p=6860	C:/My%20Web%20Sites/chops/saintnicholashospital.com/index39e8.html	(from https://saintnicholashospital.com/2021/07/19/st-nicholas-hospital-isolation-centre-in-lagos/)
00:20:52	1115/1115	---MC-	200	added ('OK')	application/rss+xml	etag:%2246b6640367420a2134a4efddbef84edb%22	https://saintnicholashospital.com/2021/07/19/st-nicholas-hospital-isolation-centre-in-lagos/feed/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/2021/07/19/st-nicholas-hospital-isolation-centre-in-lagos/feed/index.html	(from https://saintnicholashospital.com/2021/07/19/st-nicholas-hospital-isolation-centre-in-lagos/)
00:20:53	8418/8418	---MC-	200	added ('OK')	application/rss+xml	etag:%2246b6640367420a2134a4efddbef84edb%22	https://saintnicholashospital.com/category/professional/feed/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/category/professional/feed/index.html	(from https://saintnicholashospital.com/category/professional/)
00:20:54	8525/8525	---MC-	200	added ('OK')	application/json	date:Tue,%2004%20Jul%202023%2023:20:52%20GMT	https://saintnicholashospital.com/wp-json/wp/v2/categories/5	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-json/wp/v2/categories/5.json	(from https://saintnicholashospital.com/category/professional/)
00:20:55	58239/58239	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Jul%202023%2023:20:53%20GMT	https://saintnicholashospital.com/category/professional/saintnicholashospital.com/privacy-policy/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/category/professional/saintnicholashospital.com/privacy-policy/index.html	(from https://saintnicholashospital.com/category/professional/)
00:20:55	415890/415890	---M--	200	added ('OK')	image/png	etag:%22bbab0903c62b832f%22	https://i2.wp.com/saintnicholashospital.com/wp-content/uploads/2021/04/Copy-of-DSG-16-poster-_-2020-6.png?fit=1587%2C2245&ssl=1	C:/My%20Web%20Sites/chops/i2.wp.com/saintnicholashospital.com/wp-content/uploads/2021/04/Copy-of-DSG-16-poster-_-2020-6920f.png	(from https://saintnicholashospital.com/2021/04/16/did-you-miss-the-last-arthritis-support-group-join-us-tomorrow/)
00:20:56	3382/3382	---MC-	200	added ('OK')	application/rss+xml	etag:%2246b6640367420a2134a4efddbef84edb%22	https://saintnicholashospital.com/2021/04/16/did-you-miss-the-last-arthritis-support-group-join-us-tomorrow/feed/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/2021/04/16/did-you-miss-the-last-arthritis-support-group-join-us-tomorrow/feed/index.html	(from https://saintnicholashospital.com/2021/04/16/did-you-miss-the-last-arthritis-support-group-join-us-tomorrow/)
00:21:01	455753/455753	---M--	200	added ('OK')	image/png	etag:%226da48dbfb3950a02%22	https://i0.wp.com/saintnicholashospital.com/wp-content/uploads/2021/04/Arthritis-Support-Group-St.-Nicholas-Hospital-Slipped-disc.png?fit=1587%2C2245&ssl=1	C:/My%20Web%20Sites/chops/i0.wp.com/saintnicholashospital.com/wp-content/uploads/2021/04/Arthritis-Support-Group-St.-Nicholas-Hospital-Slipped-disc920f.png	(from https://saintnicholashospital.com/2021/04/16/did-you-miss-the-last-arthritis-support-group-join-us-tomorrow/)
00:21:02	20759/20759	---MC-	200	added ('OK')	application/json	date:Tue,%2004%20Jul%202023%2023:21:00%20GMT	https://saintnicholashospital.com/wp-json/wp/v2/posts/6155	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-json/wp/v2/posts/6155.json	(from https://saintnicholashospital.com/2021/04/16/did-you-miss-the-last-arthritis-support-group-join-us-tomorrow/)
00:21:04	3061/3061	---MC-	200	added ('OK')	application/json	date:Tue,%2004%20Jul%202023%2023:21:02%20GMT	https://saintnicholashospital.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaintnicholashospital.com%2F2021%2F04%2F16%2Fdid-you-miss-the-last-arthritis-support-group-join-us-tomorrow%2F	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-json/oembed/1.0/embed75ea.json	(from https://saintnicholashospital.com/2021/04/16/did-you-miss-the-last-arthritis-support-group-join-us-tomorrow/)
00:21:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jul%202023%2023:21:02%20GMT	https://saintnicholashospital.com/?p=6155	C:/My%20Web%20Sites/chops/saintnicholashospital.com/indexb377.html	(from https://saintnicholashospital.com/2021/04/16/did-you-miss-the-last-arthritis-support-group-join-us-tomorrow/)
00:21:05	3161/3161	---MC-	200	added ('OK')	text/xml	date:Tue,%2004%20Jul%202023%2023:21:03%20GMT	https://saintnicholashospital.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaintnicholashospital.com%2F2021%2F04%2F16%2Fdid-you-miss-the-last-arthritis-support-group-join-us-tomorrow%2F&format=xml	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-json/oembed/1.0/embed2a22	(from https://saintnicholashospital.com/2021/04/16/did-you-miss-the-last-arthritis-support-group-join-us-tomorrow/)
00:21:06	39859/39859	---M--	200	added ('OK')	image/png	etag:%229c4c1517d1fb5b46%22	https://i0.wp.com/saintnicholashospital.com/wp-content/uploads/2021/04/Arthritis-Support-Group-St.-Nicholas-Hospital-Slipped-disc.png?resize=337%2C477&ssl=1	C:/My%20Web%20Sites/chops/i0.wp.com/saintnicholashospital.com/wp-content/uploads/2021/04/Arthritis-Support-Group-St.-Nicholas-Hospital-Slipped-disccce7.png	(from https://saintnicholashospital.com/2021/04/16/did-you-miss-the-last-arthritis-support-group-join-us-tomorrow/)
